buildingid,buildingName,address,propertyStatus,categoryDescription,buildingProfile,usageName,boroughName,buildingConstrYear,builtArea,buildingArea,buildingOccupencyArea,floorAmount,basementAmount,verticalTransportAmount,postal_prefix,postal_flood_risk,postal_heat_risk,priority_score,priority_level,score_age_risk,score_size_impact,score_energy_risk,score_climate_risk,score_social_vulnerability,score_floor_count_norm,score_has_basement,estimated_ges_reduction,building_age,age_category
4445,JEU D'EAU DU PARC DELORME,"Rue de Honfleur (SLN) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,SAINT-LÉONARD,2005.0,173.2,0.0,173.2,,,,,0.5,0.5,43.95484567050519,Medium,0.3,0.5,0.3666666666666667,0.5,0.6,0.1,0,0.0,19.0,< 20 ans
4446,JEU D'EAU DU PARC DE L'ÉPERVIÈRE,"Rue de la Vigne (VRD) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VERDUN,2008.0,51.28,51.28,51.28,,,,,0.5,0.5,29.50606515467568,Low,0.3,0.28638926315141777,0.2954630877171393,0.5,0.6,0.1,0,0.11363510353601178,16.0,< 20 ans
4448,JEU D'EAU DU PARC DES JOYEUX-VIKINGS,"Rue  Beaudry , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,2000.0,43.9,43.9,43.9,,,,,0.5,0.5,22.963236811239383,Low,0.3,0.27537439016722054,0.2917914633890735,0.5,0.5,0.1,0,0.09607233932085243,24.0,20-40 ans
4449,JEU D'EAU DU PARC PERSILLIER-LACHAPELLE,"Rue  Plessis , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,1980.0,45.11,45.11,45.11,,,,,0.5,0.5,34.68898059719838,Low,0.6,0.2772991870365679,0.3924330623455226,0.5,0.5,0.1,0,0.2655398316360979,44.0,40-60 ans
4450,JEU D'EAU DU PARC ROBERT-PRÉVOST,"Rue  Saint-Timothée , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,1975.0,19.63,0.0,19.63,,,,,0.5,0.5,49.752620256315,Medium,0.6,0.5,0.46666666666666673,0.5,0.5,0.1,0,0.0,49.0,40-60 ans
4451,JEU D'EAU DU PARC ST-JACQUES/ L.L'ALLIER,"Rue  Lucien-L'Allier , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,2003.0,7.26,7.26,7.26,,,,,0.5,0.5,14.674248583677524,Low,0.3,0.15283000788673037,0.25094333596224344,0.5,0.5,0.1,0,0.013663864643144156,21.0,20-40 ans
4452,JEU D'EAU DU PARC SQUARE VIGER EST,"Avenue  Viger , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,2005.0,127.75,127.75,127.75,,,,,0.5,0.5,28.12085056221413,Low,0.3,0.35162453961887147,0.31720817987295713,0.5,0.5,0.1,0,0.30392508734077706,19.0,< 20 ans
4453,JEU D'EAU DU PARC CHAMPDORÉ,"Rue  Champdoré , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLERAY/ST-MICHEL/PARC-EXTENS,2003.0,61.37,61.37,61.37,,,,,0.5,0.5,24.57228968331401,Low,0.3,0.29916262400852195,0.2997208746695073,0.5,0.5,0.1,0,0.13795402558850747,21.0,20-40 ans
4454,JEU D'EAU DU PARC DE LESTRE,"Avenue  Ball , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLERAY/ST-MICHEL/PARC-EXTENS,1980.0,281.2,0.0,281.2,,,,,0.5,0.5,49.752620256315,Medium,0.6,0.5,0.46666666666666673,0.5,0.5,0.1,0,0.0,44.0,40-60 ans
4455,JEU D'EAU DU PARC HOWARD,"Avenue de l' Épée (MTL) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLERAY/ST-MICHEL/PARC-EXTENS,2005.0,74.73,74.73,74.73,,,,,0.5,0.5,25.522553778591302,Low,0.3,0.31321132613743546,0.30440377537914515,0.5,0.5,0.1,0,0.1706107060056264,19.0,< 20 ans
4456,JEU D'EAU DU PARC OVILA-LÉGARÉ,"Rue  51e , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLERAY/ST-MICHEL/PARC-EXTENS,1980.0,34.64,0.0,34.64,,,,,0.5,0.5,49.752620256315,Medium,0.6,0.5,0.46666666666666673,0.5,0.5,0.1,0,0.0,44.0,40-60 ans
4457,JEU D'EAU DU PARC AHUNTSIC,"Rue  Lajeunesse , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,AHUNTSIC / CARTIERVILLE,2008.0,214.9,0.0,214.9,,,,,0.5,0.5,38.15707108469542,Low,0.3,0.5,0.3666666666666667,0.5,0.5,0.1,0,0.0,16.0,< 20 ans
4458,REMISE JARDIN COM. PARC LUCIE-BRUNEAU,"Avenue de l' Alsace (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,ANJOU,2001.0,14.86,0.0,14.86,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,23.0,20-40 ans
4459,ABRI TOILETTE JARDIN COM. PARC LUCIE-B.,"Avenue de l' Alsace (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,ANJOU,2001.0,7.43,0.0,7.43,1.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,23.0,20-40 ans
4460,JEU D'EAU DU PARC DES FAUBOURGS,"Rue  Dorion , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,VILLE-MARIE,2005.0,74.33,74.33,74.33,,,,,0.5,0.5,25.496624961837682,Low,0.3,0.3128279945720975,0.3042759981906991,0.5,0.5,0.1,0,0.16962626209135998,19.0,< 20 ans
4461,ABRI ANNONCEUR DU PARC SAUVÉ,"Avenue  Éthier (MTN) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,MONTRÉAL-NORD,1976.0,35.0,0.0,35.0,2.0,,,,0.5,0.5,68.11223977804607,High,0.6,0.5,0.42500000000000004,0.5,0.9,0.2,0,0.0,48.0,40-60 ans
4462,REMISE DU PARC AIMÉ-LÉONARD,"Boulevard  Gouin , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri fermé,MONTRÉAL-NORD,,10.0,0.0,10.0,1.0,,,,0.5,0.5,71.01112707095095,High,0.7,0.5,0.45,0.5,0.9,0.1,0,0.0,,
4464,ABRI OUVERT DU PARC LHASA-DE-SELA,"Rue  Clark , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri ouvert,PLATEAU MONT-ROYAL,2004.0,60.07,60.07,60.07,1.0,,,,0.5,0.5,24.491986175679145,Low,0.3,0.29763798666597757,0.2994094966664944,0.5,0.5,0.1,0,0.1348914634856724,20.0,< 20 ans
4465,ABRI FERMÉ DU PARC LHASA-DE-SELA,"5900 Rue  Clark , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Abri fermé,PLATEAU MONT-ROYAL,1996.0,8.82,8.82,7.56,1.0,,,,0.5,0.5,16.822337910678343,Low,0.3,0.16535191463115828,0.2663379786577896,0.5,0.5,0.1,0,0.017618257288212782,28.0,20-40 ans
4466,ABRI ANNEXE SERRE/PÉPINIÈRE,"6025 Boulevard  Métropolitain (SLN) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Serre de service et production,SAINT-LÉONARD,,65.0,65.0,65.0,1.0,,,,0.5,0.5,42.211106363220836,Medium,0.7,0.30325732259031146,0.4008143306475779,0.5,0.6,0.1,0,0.45592630111161986,,
4467,ABRI OUVERT DU PARC COUSINEAU,"Avenue  O'Brien (SLR) , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri ouvert,SAINT-LAURENT,,66.0,66.0,66.0,,,,,0.5,0.5,46.18139019883125,Medium,0.7,0.30434580045013776,0.4347819334833793,0.5,0.6,0.1,0,0.502173133173303,,
4468,STATION PLUVIALE ROXBORO,"33 Avenue  5e (ROX) N, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de pompage (égouts),PIERREFONDS/ROXBORO,,50.2,50.2,50.2,1.0,,,,0.5,0.5,29.54998444624259,Low,0.7,0.28487832682930514,0.3962195817073263,0.5,0.4,0.1,0,0.3480789025298861,,
4470,LES TOILETTES SÈCHES (16),"Chemin du Cap-Saint-Jacques (PFD) , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri fermé,PIERREFONDS/ROXBORO,,2.1,0.0,2.1,1.0,,,,0.5,0.5,42.022254141901925,Medium,0.7,0.5,0.45,0.5,0.4,0.1,0,0.0,,
4472,ÉCOLE ENFANT SOLEIL,"1615 Rue  Tassé (SLR) , Montréal",LOCATAIRE,Bâtiment,Loisir communautaire,Centre communautaire et loisir,SAINT-LAURENT,,4010.0,4010.0,4010.0,2.0,1.0,,,0.5,0.5,73.94144469881155,High,0.7,0.6005421103302745,0.6001355275825686,0.5,0.6,0.2,1,42.114510648106744,,
4476,PARC BOURBONNIÈRE - ABRI OUVERT,"2800 Rue  Cazeneuve (SLR) , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Abri ouvert,SAINT-LAURENT,,41.0,41.0,41.0,,,,,0.5,0.5,43.894846808807245,Medium,0.7,0.2705415483996501,0.42351384946655,0.5,0.6,0.1,0,0.3038711869922496,,
4478,SALLE MÉC. PISC. PARC ROGER-ROUSSEAU,"7501 Avenue  Rondeau (ANJ) , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de chloration,ANJOU,2010.0,80.26,0.0,69.52,1.0,0.0,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.1,0,0.0,14.0,< 20 ans
4480,TOILETTE PUBLIQUE PARC PILON,"Avenue des Récollets (MTN) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Entrepôt non-chauffé,MONTRÉAL-NORD,,9.3,0.0,9.3,1.0,,,,0.5,0.5,71.01112707095095,High,0.7,0.5,0.45,0.5,0.9,0.1,0,0.0,,
4481,"MUNICIPAL - ENTREPÔTS (PORTES 5,6,7)","350 Montée de l' Église (IBZ) , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Garage TP/Parcs/Imm./Ent.méc.,L'ÎLE-BIZARD / STE-GENEVIÈVE,1981.0,280.31,0.0,280.31,1.0,,,,0.5,0.5,44.92114143480683,Medium,0.6,0.5,0.42500000000000004,0.5,0.5,0.1,0,0.0,43.0,40-60 ans
4482,TOILETTE PUBLIQUE DU PARC OTTAWA,"Avenue  Lausanne (MTN) , Montréal",PROPRIÉTAIRE,Bâtiment,Sportif,Abri fermé,MONTRÉAL-NORD,2009.0,14.89,14.89,14.89,1.0,,,,0.5,0.5,42.033114313011964,Medium,0.3,0.20018731620122995,0.2750468290503075,0.5,0.9,0.1,0,0.030715854634193084,15.0,< 20 ans
4483,CHALET PARC DE L'ESPLANADE POINTE-NORD,"205 Rue de la Rotonde , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,VERDUN,2012.0,303.72,303.72,275.5,,,,,0.5,0.5,38.13662864295043,Low,0.3,0.4139834932754816,0.3379944977584939,0.5,0.6,0.1,0,0.7699176664440732,12.0,< 20 ans
4485,CENTRE COMPOSTAGE ST-LAURENT,"9091 Boulevard  Henri-Bourassa O, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Centre de tri / déchetteries,SAINT-LAURENT,,1.0,1.0,1.0,,,,,0.5,0.5,28.98887292904901,Low,0.7,0.050171665943996864,0.35005722198133227,0.5,0.6,0.1,0,0.006126001384673315,,
4488,STATION DE POMPAGE EAUX USÉES SLR,"5225 Boulevard de la Côte-Vertu (SLR) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (égouts),SAINT-LAURENT,,8.0,0.0,8.0,,,,,0.5,0.5,59.41557789933134,Medium,0.7,0.5,0.5,0.5,0.6,0.1,0,0.0,,
4489,JEU D'EAU DU PARC NELSON-MANDELA,"4920 Rue  Vézina , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,COTE-DES-NEIGES / N-D-DE-GRACE,2012.0,188.5,0.0,188.5,0.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.0,0,0.0,12.0,< 20 ans
4490,JEU D'EAU DU PARC BENNY,"6445 Avenue de Monkland , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,COTE-DES-NEIGES / N-D-DE-GRACE,2011.0,537.0,0.0,537.0,0.0,,,,0.5,0.5,36.224479556092135,Low,0.3,0.5,0.35000000000000003,0.5,0.5,0.0,0,0.0,13.0,< 20 ans
4491,"LOCATION / ANTENNES RADIOCOM. ""SÉRAM""","2080 Avenue  Harvard , Montréal",LOCATAIRE,Installation externe,Industriel,Station télécom,COTE-DES-NEIGES / N-D-DE-GRACE,,4.0,0.0,4.0,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
4492,LOCATION/ANT. RADIOCOM.''SÉRAM'' LAVAL,"1 Place  Bellerive (SGV) , Laval",LOCATAIRE,Installation externe,Commercial,Station télécom,Hors de Montréal,,1.0,0.0,1.0,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
4493,LOC/ANT.CNT SERV.PARTAGÉS ''DGRT SÉRAM'',"11100 Boulevard  Ray-Lawson (ANJ) ,",LOCATAIRE,Installation externe,Industriel,Station télécom,ANJOU,,28.3,0.0,28.3,,,,,0.5,0.5,53.617803313521506,Medium,0.7,0.5,0.5,0.5,0.5,0.1,0,0.0,,
4494,STATION D'ÉCHANTILLONNAGE DU RSQA # 66,"90 Rue  Hervé-Saint-Martin (SLR) , Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Station de nivométrie,SAINT-LAURENT,,11.91,0.0,8.91,1.0,,,,0.5,0.5,53.617803313521534,Medium,0.7,0.5,0.45,0.5,0.6,0.1,0,0.0,,
4498,STATION DE POMPAGE DES AVENUES,"2535 Chemin  Dutour (IBZ) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Station de pompage (égouts),L'ÎLE-BIZARD / STE-GENEVIÈVE,2013.0,12.0,12.0,12.0,,,,,0.5,0.5,16.894704669208906,Low,0.3,0.1856572253844728,0.2618857417948242,0.5,0.5,0.1,0,0.023569716761534177,11.0,< 20 ans
4503,CHALET ÉLOI-VIAU 3E BUT PARC RIVERSIDE,"Rue  Centrale (LSL) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,LASALLE,1983.0,208.0,0.0,208.0,1.0,,,,0.5,0.5,50.71891602061666,Medium,0.6,0.5,0.42500000000000004,0.5,0.6,0.1,0,0.0,41.0,40-60 ans
4504,JEU D'EAU DU PARC WILFRID-BASTIEN,"8255 Boulevard  Lacordaire , Montréal",PROPRIÉTAIRE,Installation externe,Sportif,Jeu d'eau,SAINT-LÉONARD,,25.0,0.0,25.0,,,,,0.5,0.5,59.41557789933134,Medium,0.7,0.5,0.5,0.5,0.6,0.1,0,0.0,,
4505,SCÈNE EXTÉRIEURE - PARC WILFRID-BASTIEN,"8255 Boulevard  Lacordaire , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Abri ouvert,SAINT-LÉONARD,,350.0,0.0,350.0,,,,,0.5,0.5,59.41557789933134,Medium,0.7,0.5,0.5,0.5,0.6,0.1,0,0.0,,
4506,CHALET ÉLOI-VIAU 1ER BUT PARC RIVERSIDE,"Rue  Centrale (LSL) , Montréal",PROPRIÉTAIRE,Bâtiment,Loisir communautaire,Chalet,LASALLE,1983.0,246.0,0.0,246.0,1.0,,,,0.5,0.5,50.71891602061666,Medium,0.6,0.5,0.42500000000000004,0.5,0.6,0.1,0,0.0,41.0,40-60 ans
4507,PARC BASSIN-À-BOIS,"9999 Rue  Basin , Montréal",PROPRIÉTAIRE,Installation externe,Loisir communautaire,Chalet,SUD-OUEST,,0.0,0.0,0.0,,,,,0.5,0.5,65.21335248514114,High,0.7,0.5,0.5,0.5,0.7,0.1,0,0.0,,
5029,SOUS-STATION ÉLECTR. PARC CITÉ DES ARTS,"Rue  Paul-Boutet (MTL) , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Sous-station électrique,VILLERAY/ST-MICHEL/PARC-EXTENS,,3.0,3.0,3.0,,,,,0.5,0.5,26.58474512351404,Low,0.7,0.10034333188799373,0.3667811106293312,0.5,0.5,0.1,0,0.019256008308039887,,
5034,S-STATION ÉLEC. PARC LAURIER-CHARLEMAGNE,"3975 Avenue  Laurier E, Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Sous-station électrique,ROSEMONT / PETITE-PATRIE,,3.0,3.0,3.0,,,,,0.5,0.5,26.58474512351404,Low,0.7,0.10034333188799373,0.3667811106293312,0.5,0.5,0.1,0,0.019256008308039887,,
5038,SOUS-STATION ÉLECT. PARC PL.SIMON VALOIS,"Avenue  Valois , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Sous-station électrique,MERCIER/HOCHELAGA/ MAISONNEUVE,,2.0,2.0,2.0,,,,,0.5,0.5,25.176254450393074,Low,0.7,0.07952020911994374,0.3598400697066479,0.5,0.5,0.1,0,0.012594402439732675,,
5039,S.STAT. ÉLECT. PARC HECTOR-PRUDHOMME,"Rue  Saint-Hubert , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Sous-station électrique,ROSEMONT / PETITE-PATRIE,,2.0,2.0,2.0,,,,,0.5,0.5,25.176254450393074,Low,0.7,0.07952020911994374,0.3598400697066479,0.5,0.5,0.1,0,0.012594402439732675,,
5278,SALLE DE MÉCANIQUE SQUARE VICTORIA SUD,"355 Rue  Saint-Antoine O, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Sous-station électrique,VILLE-MARIE,1998.0,68.12,,68.12,,1.0,,,0.5,0.5,30.681831077203768,Low,0.3,0.5,0.30220020719282426,0.5,0.5,0.1,1,0.1543940858548139,26.0,20-40 ans
5279,SALLE DE MÉCANIQUE SQUARE VICTORIA NORD,"355 Rue  Saint-Antoine O, Montréal",PROPRIÉTAIRE,Bâtiment,Industriel,Sous-station électrique,VILLE-MARIE,1998.0,33.64,,33.64,,1.0,,,0.5,0.5,28.749073048589707,Low,0.3,0.5,0.28553210463029494,0.5,0.5,0.1,1,0.0720397499982234,26.0,20-40 ans
5284,TUNNEL À PIÉTONS VIAU (GOLF),"Rue  Viau , Montréal",PROPRIÉTAIRE,Installation externe,Industriel,Tunnel,ROSEMONT / PETITE-PATRIE,,1.0,,1.0,,,,,0.5,0.5,36.23111475907447,Low,0.7,0.5,0.35005722198133227,0.5,0.5,0.1,0,0.006126001384673315,,
